"Batter","Total_PA","Total_AB","Walks","xOBP","xBA","xSLG","K_percentage","BB_percentage","Strikeouts","Hits","Singles","Doubles","Triples","HomeRuns","xHomeRuns","x1B","x2B","x3B","Errors","OBP","BA","SLG","OPS","xOPS","wOBA","xWOBA","xBA_plus","xOBP_plus","xSLG_plus","xOPS_plus","K_percentage_plus","BB_percentage_plus","wOBA_plus","xWOBA_plus"
"Micah Yonamine",313,293,16,0.29691833797665,0.262578292787343,0.428486658257738,0.287539936102236,0.0511182108626198,90,80,49,20,1,10,9.5682986908698,49.0251474467856,16.7777322878554,1.56426136118059,5,0.306709265175719,0.273037542662116,0.450511945392491,0.75722121056821,0.725404996234388,0.318526255376523,0.306204573534918,108.47611494134,102.266387908881,110.125524497632,106.767098082,130.962226105456,76.1323055686916,107.46592924736,104.596734599469
"Rodrigo Orozco",214,190,21,0.321267871292806,0.251322760298213,0.355564683092985,0.163551401869159,0.0981308411214953,35,53,36,11,1,5,2.94442952497022,34.6409259408745,9.35926122553576,0.806707765280105,2,0.345794392523364,0.278947368421053,0.426315789473684,0.772110181997049,0.676832554385792,0.337613772707357,0.304264325212126,103.826239191689,110.652999650276,91.3838189913864,99.6180727928829,74.4907158351646,146.150012997374,113.905768200537,103.933963183179
"Blake Berry",299,264,28,0.317972327153714,0.254067143253638,0.365243901162353,0.140468227424749,0.0936454849498328,42,69,53,11,1,4,4.52999374830406,47.9676641327366,13.3914530328511,1.18461490506871,5,0.324414715719064,0.261363636363636,0.356060606060606,0.68047532177967,0.683216228316067,0.30475834680447,0.30346628336913,104.959996280881,109.517928648613,93.871478632763,100.557639440721,63.9773104564223,139.469800586123,102.820845636468,103.661359250823
"Kemuel Thomas-rivero",132,123,8,0.28317651597514,0.238856098444866,0.440522458096884,0.333333333333333,0.0606060606060606,44,26,13,9,0,4,5.7194069568295,16.6690372682183,6.3349704006318,0.655885483038972,2,0.257575757575758,0.211382113821138,0.382113821138211,0.639689578713969,0.723698974072025,0.272073637672575,0.302634857570539,98.6760227370722,97.5333474744043,113.218850146145,106.516001058289,151.819173225955,90.2629228901533,91.7935203226203,103.377351658806
"Alfredo Marte",150,145,5,0.2904519519394,0.265984777868345,0.42750364062696,0.206666666666667,0.0333333333333333,31,37,20,9,0,8,4.47448305354022,24.8800763811592,8.42968077304268,0.783552583167909,2,0.28,0.255172413793103,0.482758620689655,0.762758620689655,0.717955592566359,0.312868542197778,0.302537174053985,109.883399082273,100.039196596413,109.872878749874,105.670674406666,94.1278874000918,49.6446075895843,105.55710259993,103.343983846112
"Gj Hill",216,199,16,0.281814206391809,0.225486776787089,0.436607360941477,0.351851851851852,0.0740740740740741,76,53,24,10,4,15,9.99504607785827,23.8887213364404,9.94834431951558,1.03975684681644,1,0.319444444444444,0.266331658291457,0.582914572864322,0.902359017308766,0.718421567333286,0.363272868231364,0.301992501705448,93.1529002525669,97.0641326685746,112.21262948702,105.739257851641,160.253571738508,110.321350199076,122.562758001502,103.157928659457
"Tristan Peterson",195,179,15,0.298010572206661,0.240849506035189,0.399351042674045,0.235897435897436,0.0769230769230769,46,44,23,12,1,8,5.74240647275995,27.1467006045491,9.30135336590416,0.921601137085597,3,0.302564102564103,0.245810055865922,0.458100558659218,0.76066466122332,0.697361614880705,0.320562847186869,0.301523149352792,99.4995375394474,102.642581747951,102.637368481848,102.639596254631,107.441261052214,114.564479052887,108.153044446507,102.997602107513
"Kona Quiggle",289,258,29,0.298685908693596,0.222171424854455,0.389167779384352,0.290657439446367,0.100346020761246,84,65,31,18,4,12,9.08372064340455,33.7281709315627,13.1827745364644,1.32556150101775,3,0.325259515570934,0.251937984496124,0.492248062015504,0.817507577586438,0.687853688077949,0.343467356374384,0.300778556071082,91.7832649582789,102.875185175589,100.020163980232,101.240193495102,132.382116446161,149.44916471605,115.880678581035,102.743255724072
"David Vinsky",302,281,20,0.293732947853619,0.244510143244814,0.407157342091192,0.218543046357616,0.0662251655629139,66,72,45,17,2,8,9.01345243197426,42.5266448370365,15.6710003856548,1.49625259712733,1,0.304635761589404,0.256227758007117,0.416370106761566,0.72100586835097,0.700890289944811,0.309555247459287,0.300610570859047,101.011816785742,101.169256811547,104.643668564083,103.158956334345,99.5370738368841,98.6316707077834,104.439247189483,102.685873483053
"Will Zimmerman",163,143,20,0.313968354362275,0.2180198724549,0.338380771729894,0.288343558282209,0.122699386503067,47,30,16,11,0,3,3.25753617535845,21.0608581341078,6.27789483292026,0.580552618664225,1,0.306748466257669,0.20979020979021,0.34965034965035,0.656398815908018,0.652349126092168,0.298643935576482,0.299070736342623,90.0681792575589,108.138856417991,86.9673751761323,96.014534626509,131.328241870304,182.740886832826,100.757935991423,102.159879829914
"Chase Dawson",336,319,16,0.308455843251445,0.274737189130048,0.369332095330705,0.0892857142857143,0.0476190476190476,30,94,66,18,7,3,3.59126399771642,66.0337898491118,16.6302358864542,1.38587359920305,2,0.327380952380952,0.294670846394984,0.423197492163009,0.750578444543962,0.67778793858215,0.322279770562465,0.297267917987069,113.499187577049,106.24020440662,94.9221870232378,99.7586888607733,40.6658499712378,70.9208679851204,108.732308362402,101.544053257207
"Kenen Irizarry",221,200,20,0.314791891259093,0.247845039841298,0.338807255454877,0.158371040723982,0.0904977375565611,35,43,31,6,1,5,2.31176809012529,36.8251553473371,9.60703020925432,0.825054321542798,1,0.285067873303167,0.215,0.33,0.615067873303167,0.65359914671397,0.275853741439731,0.296216541059786,102.389526354487,108.422503916226,87.0769859259616,96.1985160920699,72.1312813969467,134.78174006222,93.0688700218426,101.184912333355
"Junior Martina",307,290,15,0.294149960297009,0.259669095900627,0.392391868985601,0.214983713355049,0.0488599348534202,66,64,42,14,2,6,6.54237760170208,51.3377311489269,15.9853867315693,1.43854232898345,4,0.257328990228013,0.220689655172414,0.344827586206897,0.60215657643491,0.68654182928261,0.259513419079397,0.29502460922479,107.274270064826,101.312886728746,100.848788516194,101.047110517457,97.9159488558274,72.768968779521,87.5558930002812,100.777759114295
"Mark Vierling",216,196,17,0.313033091728105,0.258240550067708,0.345672516526216,0.12962962962963,0.0787037037037037,28,51,35,10,0,6,2.06875098714357,38.3981985814254,9.36598402496647,0.78221421973526,2,0.314814814814815,0.260204081632653,0.403061224489796,0.717876039304611,0.658705608254321,0.311977280123154,0.294970845262693,106.684110458235,107.81672767379,88.8414293729724,96.9500991152926,59.0407895878712,117.216434586518,105.256404288769,100.759393827293
"Brett Milazzo",238,216,21,0.316021278759262,0.250986409003261,0.328694085116831,0.113445378151261,0.0882352941176471,27,58,43,8,1,6,1.98222702537466,42.1459526362451,9.33159240176223,0.753292281322413,3,0.331932773109244,0.268518518518519,0.398148148148148,0.730080921257392,0.644715363876093,0.322034504153693,0.293988276563567,103.687286038537,108.845936904028,84.4777960414044,94.8909765541367,51.6695505516904,131.412196560664,108.649559194675,100.42375717673
"Jeffrey Baez",235,215,16,0.281790960811382,0.233585468793836,0.413945113426663,0.234042553191489,0.0680851063829787,55,54,36,6,3,9,8.47331678198277,29.498390674353,11.1409634185684,1.10820491577059,2,0.297872340425532,0.251162790697674,0.432558139534884,0.730430479960416,0.695736074238045,0.307240746945411,0.293805472471754,96.498624819791,97.0561262868828,106.388196343613,102.400344721857,106.59644077567,101.401751672342,103.658369807261,100.361312939355
"Scotty Dubrule",262,234,23,0.31679688984693,0.256413611708956,0.329437115091527,0.110687022900763,0.0877862595419847,29,61,49,11,0,1,1.53532945310828,46.8358813445594,10.7776372522594,0.851937089968728,3,0.320610687022901,0.260683760683761,0.320512820512821,0.641123507535721,0.646234004938457,0.293362344902041,0.293169114892403,105.929367279387,109.113077508743,84.6687624673222,95.1144943133174,50.4132369109086,130.743432201577,98.9760073743867,100.14393890059
"Zach Racusin",136,128,7,0.30748699788773,0.272017435255713,0.356403597771261,0.154411764705882,0.0514705882352941,21,36,28,6,0,2,1.2441273889728,26.9912358751032,6.09669026223892,0.486178186416373,0,0.316176470588235,0.28125,0.375,0.691176470588235,0.663890595658991,0.303558552203479,0.292868974519263,112.375605232322,105.906508898069,91.5994287826679,97.713239790725,70.3279993620231,76.6571146603875,102.416053128708,100.041413642428
"Cito Culver",353,321,31,0.294708996224945,0.227514877468553,0.369568564111684,0.203966005665722,0.0878186968838527,72,91,62,17,0,12,8.81127429822343,46.56883641642,16.1389193877496,1.51324556501255,0,0.345609065155807,0.283489096573209,0.448598130841121,0.794207195996929,0.664277560336629,0.34463784254301,0.292596835043589,93.9907474344484,101.505433223014,94.9829619576045,97.7701943139308,92.897851039111,130.791742374826,116.275582868074,99.9484532395757
"Thomas Walraven",312,298,11,0.271852693513436,0.247711544886551,0.424553614991339,0.166666666666667,0.0352564102564103,52,74,30,27,2,15,10.3935175871343,43.6735243719302,17.9836127044311,1.76738571269649,4,0.272435897435897,0.248322147651007,0.503355704697987,0.775791602133884,0.696406308504775,0.312905110950277,0.289579444661773,102.334377035396,93.6331288878008,109.114691501465,102.498991640565,75.9095866129773,52.5087195659065,105.569440342588,98.9177397616342
"Jiandido Tromp",238,221,17,0.2967556501195,0.242659930897924,0.357610002711335,0.210084033613445,0.0714285714285714,50,52,44,5,0,3,4.25646214737404,37.686253566463,10.7356786005665,0.949450414037631,2,0.289915966386555,0.235294117647059,0.298642533936652,0.588558500323206,0.654365652830835,0.268897532197055,0.289403936578275,100.247458677246,102.210353985141,91.9094873906123,96.3113325658806,95.6843528735008,106.381301977681,90.7219504895119,98.8577877752293
"Manny Garcia",236,224,7,0.271957018928465,0.25527614494249,0.430289887848211,0.165254237288136,0.0296610169491525,39,49,29,12,1,7,8.02757656303715,35.2707002666472,12.6468105530967,1.2367690843367,1,0.23728813559322,0.21875,0.375,0.61228813559322,0.702246906776677,0.253211579546238,0.289369787501405,105.459458002458,93.6690612705388,110.588973243616,103.358626922636,75.2662850315114,44.1752864144606,85.4297478867547,98.8461227570064
"Willie Estrada",166,152,10,0.286650462431641,0.247263005024029,0.389866878898272,0.216867469879518,0.0602409638554217,36,34,19,8,1,6,4.01921766077011,24.7124897556137,8.08640284796252,0.765866499306042,1,0.265060240963855,0.223684210526316,0.407894736842105,0.672954977805961,0.676517341329913,0.2806943911662,0.288680424398179,102.149076639212,98.7298648680962,100.199839821154,99.5716788702763,98.7739199301391,89.7191703426222,94.7020318483333,98.6106425069292
"Austin Markmann",222,204,18,0.290866787436751,0.228296209857641,0.361485659982971,0.247747747747748,0.0810810810810811,55,49,23,16,1,9,5.15905359138677,30.6482750311755,9.83670932538598,0.928388863010507,2,0.301801801801802,0.240196078431373,0.46078431372549,0.762586115527292,0.652352447419722,0.322061565170974,0.287817243337517,94.3135307884962,100.182076716852,92.9055715897037,96.0150234686131,112.838574694966,120.757153596286,108.658689171621,98.3157876023433
"Jason Agresti",178,163,14,0.288633558944449,0.229305358847313,0.365788507962442,0.191011235955056,0.0786516853932584,34,35,24,8,0,3,4.27824331613888,24.4346563408439,7.91572431290913,0.748149522220126,2,0.275280898876405,0.214723926380368,0.319018404907975,0.59429930378438,0.654422066906891,0.266550917835102,0.286851684029381,94.7304295375686,99.4128948170769,94.011448240565,96.3196357444123,86.9975037586931,117.138961728233,89.9302383818415,97.9859612071094
"D.j. Stewart",301,283,13,0.283512856082624,0.255609080144417,0.387395843232995,0.152823920265781,0.0431893687707641,46,82,50,17,1,14,6.25886631041852,48.9873579512604,15.6632358155701,1.42790960362099,2,0.315614617940199,0.289752650176678,0.50530035335689,0.82091497129709,0.670908699315619,0.338023833458037,0.285685256633034,105.596999902243,97.6491917436928,99.5647579733374,98.7461835467599,69.6048036717001,64.3235779399929,114.044116480705,97.587520075428
"Ricardo Sanchez",260,243,13,0.285393881762293,0.251861766494634,0.380781363043278,0.173076923076923,0.05,45,56,36,16,0,4,5.10167905621439,41.3323706299935,13.5142943512992,1.25406522068902,5,0.265384615384615,0.230452674897119,0.345679012345679,0.611063627730294,0.66617524480557,0.26462428192448,0.285636444800876,104.048912960706,98.2970658464996,97.8647678193064,98.0495007219041,78.8291860980918,74.4669113843765,89.2802206361723,97.5708463915748
"Melvin Novoa",145,138,6,0.276128976525541,0.246657257943504,0.39887449105332,0.23448275862069,0.0413793103448276,34,31,14,9,2,6,3.95967038095588,21.680815011149,7.66946538191013,0.728750822188468,1,0.255172413793103,0.22463768115942,0.449275362318841,0.704447776111944,0.675003467578862,0.286843542051075,0.285547834035795,101.898830934455,95.1059918315456,102.51488976245,99.3488627770576,106.796935648603,61.6277887318978,96.7766621269084,97.5405777493699
"Daniel Robinson",215,192,23,0.311408383918129,0.228920846574988,0.298066421388723,0.2,0.106976744186047,43,47,39,7,1,0,1.34988045516064,34.0127824202923,7.95397033513423,0.636169331810519,5,0.325581395348837,0.244791666666667,0.291666666666667,0.617248062015504,0.609474805306852,0.291758799151249,0.285321375291611,94.5715801635159,107.257136103037,76.6061681454289,89.7041744328967,91.0915039355727,159.324554589829,98.4349953501318,97.4632214744793
"Gabe Holt",162,144,15,0.311625846192746,0.246412410300172,0.306601413635381,0.0679012345679012,0.0925925925925926,11,52,42,6,1,3,0.811121165004828,28.8573052785869,5.3960682940106,0.418892345622468,1,0.41358024691358,0.361111111111111,0.479166666666667,0.892746913580247,0.618227259828126,0.390392765711172,0.284481777198264,101.797679689929,107.332035758892,78.7997498582603,90.9923847087868,30.9261278793611,137.901687748845,131.712600234494,97.1764222999072
"Travis Holt",232,214,15,0.296735311936888,0.251600898922233,0.346719649356245,0.150862068965517,0.0646551724137931,35,47,35,10,1,1,2.76914030910494,39.9141837368887,10.270544981165,0.888723342199376,2,0.267241379310345,0.219626168224299,0.289719626168224,0.556961005478569,0.643454961293133,0.251166298817614,0.284398273746766,103.941143577076,102.203348986775,89.1105533932966,94.7054670430411,68.7112637445053,96.2934198935903,84.7397011783178,97.1478982701918
"Kyle Fitzgerald",218,198,16,0.283576457300288,0.231412463088196,0.374543744550727,0.261467889908257,0.073394495412844,57,38,21,10,1,6,5.64409743594663,29.6947810308308,9.55387702762993,0.926912197055567,3,0.247706422018349,0.191919191919192,0.343434343434343,0.591140765452692,0.658120201851015,0.254704121789844,0.284366612978183,95.6009146009039,97.6710976550671,96.2616350382266,96.8639373943173,119.087516613019,109.309227720186,85.933309010658,97.137083235751
"Peyton Isaacson",294,273,20,0.289285390232437,0.238278039297935,0.357583426266174,0.238095238095238,0.0680272108843537,70,72,53,15,0,4,5.767131404109,45.1770439155493,12.9424823873541,1.16324702132396,4,0.312925170068027,0.263736263736264,0.362637362637363,0.67556253270539,0.64686881649861,0.300183311992673,0.284288265069747,98.437215447255,99.637402443661,91.902656967993,95.2079276208605,108.442266589968,101.315525693029,101.277298255083,97.1103202932826
"Jackson Pritchard",134,116,17,0.296722527033097,0.196213953641681,0.317902416359547,0.328358208955224,0.126865671641791,44,21,17,1,0,3,2.63295068004487,14.4134320587776,5.21186213208718,0.502573751525345,1,0.283582089552239,0.181034482758621,0.267241379310345,0.550823468862584,0.614624943392644,0.262058273453619,0.28320123970845,81.0597371259771,102.198945533827,81.7042250113685,90.4621858899393,149.553215416612,188.945894557373,88.414488282487,96.7390021842618
"Blake Grant-parks",142,136,4,0.273763242095184,0.256429267481736,0.399988588677386,0.274647887323944,0.028169014084507,39,34,24,9,0,1,3.53099097862247,23.1027367068953,7.5502106372557,0.690442054742618,3,0.267605633802817,0.25,0.338235294117647,0.605840927920464,0.67375183077257,0.261938355605627,0.28260581781173,105.935834978562,94.2911714449268,102.801224430817,99.1646434370281,125.090445545329,41.9531895123248,88.3740298187019,96.5356114073476
"Jack Harris",295,280,13,0.264411645207253,0.232147983343355,0.405115927461934,0.31864406779661,0.0440677966101695,94,71,41,18,5,7,10.4074611440759,38.7832543761673,14.4127987108183,1.39792110507791,4,0.284745762711864,0.253571428571429,0.428571428571429,0.713317191283293,0.669527572669186,0.298345051102868,0.280554076461089,95.9047720862023,91.0702385735328,104.119003787638,98.5429055366981,145.128836778709,65.6318541014843,100.657096901545,95.8347549732252
"Brian Fuentes",304,282,17,0.272996664784991,0.234010588988075,0.376269954145984,0.240131578947368,0.0559210526315789,73,74,45,15,4,10,7.87755565836727,42.9425641629989,13.8572585471135,1.31360772615749,3,0.299342105263158,0.26241134751773,0.450354609929078,0.749696715192236,0.649266618930975,0.312721990507019,0.277341873824256,96.674250103072,94.0271423078228,96.7052888449603,95.5608427631693,109.369733343698,83.2853614167368,105.507658281403,94.737495377113
"Cole Brannen",273,238,28,0.30240729029543,0.229231891809464,0.29611738515294,0.172161172161172,0.102564102564103,47,48,39,6,2,1,1.69979169902892,42.7971800400708,9.30106470444495,0.759153807107758,1,0.278388278388278,0.201680672268908,0.256302521008403,0.534690799396682,0.59852467544837,0.251445829703611,0.276687629517797,94.7000788990695,104.156925660342,76.1052455762099,88.0925042697739,78.4121004573611,152.752638737182,84.8340106611624,94.5140113928737
"Jackie Urbaez",205,193,8,0.270515744989339,0.245884599600075,0.378784728810344,0.209756097560976,0.0390243902439024,43,47,36,7,0,4,4.57331710972539,31.8894588673179,10.0561298831368,0.936821862634376,4,0.268292682926829,0.243523316062176,0.341968911917098,0.610261594843928,0.649300473799683,0.26331816974949,0.274856094025809,101.579630994573,93.1726490895128,97.3516120701267,95.5658256156539,95.5349919324299,58.1205162024402,88.8395581908719,93.8883753040543
"Jonathan Waite",124,109,14,0.287783811468782,0.198946721303936,0.310479298715744,0.25,0.112903225806452,31,22,15,4,0,3,2.32865390605851,14.6031140156134,4.33576018120247,0.417664519254582,3,0.290322580645161,0.201834862385321,0.321100917431193,0.611423498076354,0.598263110184527,0.278994429051501,0.274442709590116,82.1886957154016,99.1202197146788,79.7964066273485,88.0540063764252,113.864379919466,168.151090222786,94.1284904047073,93.7471668903179
"Matt Feinstein",146,132,12,0.291138374557377,0.231107596101341,0.31637418365038,0.287671232876712,0.0821917808219178,42,24,20,4,0,0,1.49714210771144,22.7330235116746,5.78831089864335,0.487726167347699,3,0.246575342465753,0.181818181818182,0.212121212121212,0.458696554586966,0.607512558207757,0.219933433699817,0.274397971850431,95.4749682176106,100.275618375539,81.3114533219633,89.4153655198375,131.0220262087,122.411361179797,74.2022060227807,93.7318848798945
"Robert Chayka",212,192,17,0.285186621535406,0.226351894612011,0.327013784147022,0.160377358490566,0.080188679245283,34,55,37,12,0,6,2.95563692276626,30.8429459222639,8.86178981852858,0.799191101947396,3,0.339622641509434,0.286458333333333,0.442708333333333,0.782330974842767,0.612200405682428,0.337669504205857,0.27350926487737,93.5102969726759,98.2256800408761,84.0459412285464,90.1053357760665,73.0450739106008,119.428065427774,113.924571163161,93.4283105526896
"Craig Massey",232,208,23,0.294538858496863,0.217947188323424,0.290242396071308,0.133620689655172,0.0991379310344828,31,58,38,14,1,5,1.82696932378618,34.6143989011195,8.22679865253169,0.664848293834808,0,0.349137931034483,0.278846153846154,0.427884615384615,0.777022546419098,0.584781254568171,0.341526405748639,0.271992571752066,90.0381520526565,101.446833370218,74.5953123225976,86.0697098684181,60.8585478879904,147.649910503505,115.225831267515,92.9102217910984
"Gabriel Garcia",302,284,15,0.265969315993203,0.230009624753335,0.364752846640025,0.231788079470199,0.0496688741721854,70,67,44,14,2,7,7.00204863995231,42.4332591879146,14.5139221081974,1.37350349388286,2,0.271523178807947,0.235915492957746,0.373239436619718,0.644762615427665,0.630722162633228,0.275625287485596,0.270178983004555,95.0213752534538,91.6067408519567,93.7452725169223,92.831418793529,105.569623766392,73.9737530308375,92.9917931214083,92.2907161491478
"Lane Baremore",199,186,11,0.280135900126755,0.240575506049592,0.327792761287494,0.251256281407035,0.0552763819095477,50,42,33,5,2,2,2.20181673158347,33.6291129660994,8.21526957558322,0.700844851958045,3,0.266331658291457,0.225806451612903,0.306451612903226,0.572783271194683,0.607928661414249,0.253636247038747,0.26868412210809,99.3863429047501,96.4860803976993,84.2461464496726,89.4766087316851,114.436562733132,82.3252286661448,85.5730242601567,91.7800850810168
"Johnny Hipsman",130,114,13,0.283149127388294,0.208854268074371,0.307579438953527,0.261538461538462,0.1,34,33,27,3,1,2,1.89920168659822,16.777144017522,4.70901729228686,0.424023564071163,1,0.353846153846154,0.289473684210526,0.385964912280702,0.739811066126856,0.590728566341821,0.329952918637124,0.268239973590113,86.2816927824776,97.5239141336892,79.0511125297861,86.9450515365315,119.119658992672,148.933822768753,111.321112186819,91.6283679328331
"Matt Mcgarry",260,240,14,0.263847016252371,0.227500934273402,0.360622927053197,0.273076923076923,0.0538461538461538,71,50,29,11,4,6,5.70507559130927,35.2458564105652,12.464532954261,1.18475926948105,1,0.246153846153846,0.208333333333333,0.3625,0.608653846153846,0.624469943305569,0.255649163667033,0.26671495825793,93.9849872338476,90.8757656955086,92.6838402602407,91.9111999948557,124.374938065878,80.1951353370208,86.2521518118259,91.1074363800512
"Kyle Gaedele",131,120,10,0.271113252873409,0.212631967720138,0.330346327833645,0.267175572519084,0.0763358778625954,35,36,20,5,0,11,2.44461034355495,16.8182061569382,5.71414706889076,0.538872557032609,2,0.351145038167939,0.3,0.616666666666667,0.967811704834606,0.601459580707053,0.392357580011474,0.266351148092384,87.8423327601317,93.3784463247635,84.9024395916292,88.5244716800369,121.687123578055,113.68994104485,132.375498790002,90.9831620921433
"Zach Biermann",289,274,14,0.261909921444245,0.22515316531893,0.35465630597657,0.186851211072664,0.0484429065743945,54,60,37,14,0,9,6.54530171597531,40.5240128635889,13.3973500433773,1.22530267444515,1,0.256055363321799,0.218978102189781,0.368613138686131,0.624668502007931,0.616566227420815,0.26643191732609,0.265509829754429,93.0150789742668,90.2085799284924,91.1503566315696,90.7479094006908,85.1027891439607,72.1478726215412,89.89008941432,90.6957752974496
"Liam Mcarthur",294,268,24,0.29035827643511,0.228975124148963,0.282415152290907,0.149659863945578,0.0816326530612245,44,80,65,13,0,2,1.04196722457659,49.8650798907984,9.72054644478326,0.737739711763929,1,0.353741496598639,0.298507462686567,0.369402985074627,0.723144481673266,0.572773428726017,0.326884098695503,0.265230941792835,94.5940032674626,100.00693231956,72.5836293213291,84.3023651077727,68.1637104279796,121.578630831635,110.285738866245,90.600509672364
"Abdiel Diaz",216,197,16,0.280685758646194,0.22653869983542,0.304759673178402,0.171296296296296,0.0740740740740741,37,50,36,9,1,4,2.21367121202769,34.2696529797558,7.52108123910428,0.623718436690002,4,0.305555555555556,0.253807106598985,0.370558375634518,0.676113931190073,0.585445431824595,0.29676815111037,0.264147434235123,93.5874697833874,96.6754659541022,78.326403419335,86.167465299727,78.0181862411155,110.321350199076,100.125074752151,90.2303932134809
"Giovanni Garbella",208,194,11,0.254273911492763,0.2159225442809,0.366226208876091,0.317307692307692,0.0528846153846154,66,40,23,10,1,6,6.23245489350112,26.0640787298778,8.72333368326773,0.869106283847977,2,0.245192307692308,0.206185567010309,0.360824742268041,0.606017049960349,0.620500120368854,0.256557228933148,0.26337641750559,89.2017328744345,87.5785397595495,94.1239419244634,91.3269105606051,144.520174513168,78.7630793488597,86.5585192650362,89.9670208173742
"Todd Isaacs jr.",226,214,8,0.259943462896639,0.237136554274021,0.360581044901559,0.265486725663717,0.0353982300884956,60,52,40,8,1,3,4.79683538575095,34.8620060496908,10.1501475213572,0.938233657841573,3,0.265486725663717,0.242990654205607,0.331775700934579,0.597262426598296,0.620524507798198,0.258230367868833,0.263309448261323,97.9656461513184,89.5312805268906,92.6730761119821,91.3304999693826,120.917925578194,52.7199372632754,87.1230109747406,89.94414472448
"Jeremiah Burks",240,224,13,0.267186836120182,0.228235895843052,0.333895146579613,0.270833333333333,0.0541666666666667,65,47,31,13,1,2,3.80377639240191,35.9933769146554,10.3990317357888,0.928655625997521,6,0.25,0.209821428571429,0.303571428571429,0.553571428571429,0.601081982699795,0.243935033605878,0.262380304134755,94.2886139154766,92.0260864081828,85.8145228927426,88.4688957690826,123.353078246088,80.6724873330745,82.2999819322711,89.6267574284986
"Marcos Castillo",133,125,8,0.275565383540603,0.229201568087202,0.307072547564918,0.233082706766917,0.0601503759398496,31,32,25,4,1,2,1.19736016073759,21.7457039594516,5.27247182892032,0.434660061790691,1,0.300751879699248,0.256,0.352,0.652751879699248,0.582637931105521,0.288561175045669,0.261618126630133,94.6875515894179,94.9118757684787,78.9208361747161,85.7542496392412,106.159271503863,89.5842542969942,97.356165457495,89.366404432303
"Edwin Mateo",311,289,20,0.275448038510237,0.227212249054269,0.307761630877574,0.186495176848875,0.0643086816720257,58,83,65,13,0,5,2.83882543397097,49.1311182566206,12.6264975271621,1.06789875893004,2,0.331189710610932,0.28719723183391,0.384083044982699,0.715272755593631,0.583209669387811,0.316111366782365,0.261589781957364,93.8657258483,94.8714590920404,79.0979377478138,85.8383996486558,84.940630679473,95.7773779863363,106.65118244888,89.3567221464353
"Andrew Penner",346,327,18,0.273366897475646,0.234204729439063,0.315299692732044,0.176300578034682,0.0520231213872832,61,104,71,21,2,10,3.07450353592431,57.4563916597929,14.8135602726806,1.24049105817575,3,0.352601156069364,0.318042813455657,0.486238532110092,0.838839688179456,0.58866659020769,0.356860475722552,0.261553909330786,96.7544532365927,94.1546600630988,81.0352979886076,86.6415642304082,80.2974239894499,77.4800234057096,120.399313990133,89.3444683790987
"Chris Kwitzer",303,296,5,0.248907369432408,0.237901800466282,0.373973055430359,0.227722772277228,0.0165016501650165,69,73,49,15,3,6,7.14766096814575,45.9175903030883,15.8732547686417,1.48042689814385,0,0.257425742574257,0.246621621621622,0.378378378378378,0.635804120952636,0.622880424862767,0.266084632524323,0.260277883281714,98.2817839897855,85.7301632806379,96.1149620030355,91.6772503083127,103.718049035553,24.5765384106853,89.7729207875415,88.9085893311275
"Jaylen Smith",165,154,10,0.264926213867397,0.218914449922861,0.322079916108679,0.16969696969697,0.0606060606060606,28,36,30,2,2,2,2.83488620966592,24.065605007004,6.24184497928315,0.570489092167559,3,0.278787878787879,0.233766233766234,0.311688311688312,0.59047619047619,0.587006129976077,0.262950212391257,0.258945825875103,90.4377463196656,91.2474693857579,82.77788586427,86.3971731367017,77.2897609150314,90.2629228901533,88.7154149569675,88.4535704742174
"Luis Atiles",153,145,8,0.263665595488281,0.223040249032463,0.324485478041062,0.150326797385621,0.0522875816993464,23,34,26,5,0,3,2.25255689472367,22.7458475376452,6.73297583260037,0.609455844737786,2,0.274509803921569,0.23448275862069,0.331034482758621,0.605544286680189,0.588151073529344,0.26712079717459,0.258699246770148,92.1421928437371,90.8132796720398,83.3961402822544,86.5656890709516,68.4674702783716,77.8738942581715,90.1225070307935,88.3693412646371
"Anthony Gomez",141,130,8,0.269410719490096,0.230668549600796,0.316581015589624,0.212765957446809,0.0567375886524823,30,26,22,4,0,0,1.5497578242579,22.4001037964112,5.55475254909482,0.482297278339555,1,0.24113475177305,0.2,0.230769230769231,0.47190398254228,0.58599173507972,0.217994687423226,0.25826569600321,95.2935897108339,92.7920496050723,81.3646112799842,86.2478717120418,96.9058552506093,84.501459726952,73.5481024232439,88.2212442131092
"Zade Richardson",200,187,11,0.250579665624428,0.209176112967303,0.351406197090868,0.31,0.055,62,44,26,7,0,11,5.72012833174865,24.7231560525123,7.90865674538857,0.763991995236108,1,0.275,0.235294117647059,0.449197860962567,0.724197860962567,0.601985862715296,0.299743527134406,0.257705235518237,86.4146530634985,86.3061455262516,90.3150448690805,88.6019313102911,141.191831100138,81.9136025228141,101.128921511676,88.0297959407226
"Jawuan Harris",228,206,21,0.258474079697401,0.184136360053434,0.314019206535632,0.37719298245614,0.0921052631578947,86,36,21,8,2,5,5.66963234625954,23.327780547124,8.12238521869373,0.812292058930172,0,0.25,0.174757281553398,0.305825242718447,0.555825242718447,0.572493286233033,0.248505623354665,0.256225782107077,76.0702522131686,89.0251867865576,80.7061997278466,84.2611329668575,171.79538022937,137.175889392272,83.8420296167901,87.5244279313131
