"Batter","Total_PA","Total_AB","Walks","xOBP","xBA","xSLG","K_percentage","BB_percentage","Strikeouts","Hits","Singles","Doubles","Triples","HomeRuns","xHomeRuns","x1B","x2B","x3B","Errors","OBP","BA","SLG","OPS","xOPS","wOBA","xWOBA","xBA_plus","xOBP_plus","xSLG_plus","xOPS_plus","K_percentage_plus","BB_percentage_plus","wOBA_plus","xWOBA_plus"
"Pat Kivlehan",306,291,11,0.316089206180652,0.294581776945978,0.614828384292672,0.196078431372549,0.0359477124183007,60,81,39,18,2,22,23.2692621650042,41.0990952894121,19.3259030308513,2.02903660601201,2,0.300653594771242,0.278350515463918,0.580756013745705,0.881409608516946,0.930917590473324,0.350560717478682,0.369452629851412,129.304543851859,115.449029011468,168.310209114188,145.663922503592,91.5520486898368,57.062776448779,113.851211822884,133.916561405549
"Ruben Castro",243,203,36,0.385462445599547,0.284075735372857,0.445308850681836,0.123456790123457,0.148148148148148,30,63,45,14,0,4,5.69595060485311,37.5193555101909,13.2616657381284,1.19040242751755,0,0.407407407407407,0.310344827586207,0.438423645320197,0.845831052727605,0.830771296281384,0.380811555505168,0.369029909170626,124.692992766165,140.787044273255,121.903977912283,129.993682532318,57.6438825084158,235.167805970726,123.675742628115,133.763336619929
"Peter Zimmermann",256,229,25,0.347935495590443,0.279788152275779,0.535744283941283,0.22265625,0.09765625,57,73,42,14,0,17,13.8979798629231,34.6836650617238,14.0596693303815,1.43017261612493,0,0.3828125,0.318777292576419,0.602620087336245,0.985432587336245,0.883679779531726,0.407898510363922,0.36887007629275,122.810989125809,127.080628946194,146.660815872425,138.272457455931,103.961642789592,155.017840849844,132.472742638387,133.705401535224
"Alex Toral",152,131,21,0.357799086757436,0.254850848756719,0.476057426939504,0.256578947368421,0.138157894736842,39,24,13,5,0,6,6.65277547238101,18.4718591660944,7.50191777250794,0.758908776146882,0,0.296052631578947,0.183206106870229,0.358778625954198,0.654831257533146,0.833856513696939,0.295419794282601,0.36202018593148,111.864939815303,130.683225936313,130.321447619452,130.476437262839,119.80067423953,219.309450633884,95.9431559173097,131.222501999348
"Kyle Crowl",290,255,33,0.341256806177902,0.258684210947418,0.516319762392535,0.286206896551724,0.113793103448276,83,63,37,11,0,15,15.9072448098279,33.6438628397959,14.8514010949143,1.56196504705346,4,0.331034482758621,0.247058823529412,0.466666666666667,0.797701149425287,0.857576568570437,0.341645051098852,0.360498981905602,113.547566468676,124.641291592465,141.343323434964,134.187996986528,133.6344214152,180.633202689583,110.955680832268,130.671106784151
"Bren Spillane",251,232,18,0.319671748854556,0.268265555872817,0.553911957236404,0.294820717131474,0.0717131474103586,74,51,24,13,2,12,16.7245339696366,30.8272236147471,13.275339548777,1.4105118293328,4,0.274900398406374,0.219827586206897,0.448275862068966,0.72317626047534,0.87358370609096,0.30087008975153,0.356779554716486,117.753228637973,116.757523781321,151.634244181103,136.692689628664,137.656347312926,113.836208866307,97.7132422760817,129.322915272387
"Oraj Anu",278,259,18,0.321763334810851,0.275869525395431,0.52759415231142,0.237410071942446,0.0647482014388489,66,72,47,12,0,13,15.5717457428953,38.9605958305634,15.3542898653604,1.56357563859741,2,0.323741007194245,0.277992277992278,0.474903474903475,0.798644482097719,0.849357487122271,0.337372532559053,0.35058274426144,121.090936152601,117.521458654853,144.429704892556,132.901928643456,110.850430176256,102.780174192242,109.56809976845,127.076739495656
"Jakob Goldfarb",269,248,19,0.31273390146759,0.262602497962829,0.54822231087909,0.230483271375465,0.0706319702602231,62,67,38,17,0,12,17.9850022988033,31.7550963718382,13.8919349414573,1.49338588268277,1,0.319702602230483,0.270161290322581,0.483870967741935,0.803573569972419,0.86095621234668,0.337619519792194,0.350483471432683,115.267470260624,114.223531071057,150.07669480204,134.716821636691,107.616199984113,112.119966973032,109.648313535697,127.040755786802
"Marc-antoine Lebreux",269,233,35,0.355434263317894,0.260136552929242,0.42020724696914,0.215613382899628,0.130111524163569,58,59,36,12,5,6,7.55997412706683,39.5744574748935,12.3382211310105,1.13916409954263,3,0.349442379182156,0.253218884120172,0.424892703862661,0.774335083044817,0.775641510287034,0.341514153335682,0.345201572488852,114.185061494416,129.819493279391,115.03237556288,121.367332620252,100.673219339977,206.536781266111,110.91316931224,125.126210627023
"Joe Deluca",257,241,13,0.299783739864222,0.265744486079274,0.557257074346302,0.299610894941634,0.0505836575875486,77,55,28,13,0,14,18.3289248132462,31.8064102831073,12.5504127648879,1.35867328386369,2,0.264591439688716,0.228215767634855,0.45643153526971,0.721022974958425,0.857040814210524,0.29541196243055,0.343966192070244,116.64662325643,109.4935891641,152.549975098319,134.104165633074,139.892955332681,80.2956224666583,95.9406123754857,124.678418719968
"Noah Myers",282,251,30,0.33690130491956,0.25898871708094,0.461265091659521,0.24468085106383,0.106382978723404,69,73,36,19,5,13,11.1744878292508,37.9927137022119,14.4300263802354,1.40894007561802,5,0.365248226950355,0.290836653386454,0.561752988047809,0.927001214998163,0.798166396579081,0.386152700552278,0.343517214162993,113.681227237184,123.05047994404,126.27202324695,124.891880147148,114.245269269339,168.87049896834,125.410380326568,124.515676401662
"Dakota Phillips",283,259,22,0.321307391473755,0.266138964428852,0.494222294991317,0.303886925795053,0.0777385159010601,86,68,33,24,0,11,13.3396458360184,38.125686461219,15.874673872047,1.5899856177882,0,0.318021201413428,0.262548262548263,0.482625482625483,0.80064668403891,0.815529686465072,0.337126985229266,0.341165516394611,116.819776679498,117.354929034344,135.294107988491,127.608774680288,141.889500195627,123.40077451114,109.488353637003,123.663249721865
"Sicnarf Loopstok",224,210,10,0.315901392300921,0.289342437501935,0.513937112662386,0.1875,0.0446428571428571,42,54,35,12,0,7,10.1886406085186,35.339097701753,13.8693871721302,1.36478639300449,3,0.285714285714286,0.257142857142857,0.414285714285714,0.7,0.829838504963307,0.294963146263495,0.340340150619155,127.004773635519,115.380431509162,140.691069432754,129.847725421121,87.5466465596565,70.8652986742142,95.7948508512841,123.364077006284
"Aj Wright",286,275,10,0.30844165899067,0.284415688986661,0.520197930105146,0.258741258741259,0.034965034965035,74,76,46,21,1,8,14.5105575817294,44.1818337332559,17.7354027502975,1.78652040604888,2,0.300699300699301,0.276363636363636,0.447272727272727,0.747972027972028,0.828639589095817,0.314441669815611,0.33949895841723,124.842212950181,112.655824181506,142.404977768702,129.660126873411,120.810290823582,55.5028912693146,102.120869142435,123.059167640209
"Jamey Smart",299,284,10,0.322185588722293,0.303991165591428,0.487599784579338,0.17056856187291,0.0334448160535117,51,92,64,21,0,7,9.66386665990096,55.3217407921592,19.5425193389473,1.80536423695817,0,0.341137123745819,0.323943661971831,0.471830985915493,0.812968109661312,0.809785373301631,0.34374184984759,0.336347244755952,133.434727053748,117.675683484803,133.481185649873,126.709941962936,79.6410965358748,53.0897220836923,111.636655814888,121.916756889951
"David Glaude",292,258,30,0.341704547271812,0.270456309315384,0.423872265893374,0.188356164383562,0.102739726027397,55,63,37,15,3,8,7.3522291153267,46.2959544822236,14.7344589604959,1.39508524532271,3,0.318493150684932,0.244186046511628,0.418604651162791,0.737097801847722,0.765576813165185,0.319261538901572,0.334880702343519,118.714844042428,124.804825409912,116.035680090297,119.79247435505,87.9464029366412,163.087262702301,103.686212630464,121.385175027596
"Juan Kelly",275,253,21,0.324888769440465,0.270136014213944,0.452672642366297,0.167272727272727,0.0763636363636364,46,61,40,12,1,8,9.39593901064148,42.3940729702367,15.1148493398788,1.43955027537098,2,0.298181818181818,0.241106719367589,0.391304347826087,0.689486166007905,0.777561411806762,0.299569376001497,0.33231627212625,118.574252820462,118.662998404304,123.919827131266,121.667746307829,78.1022204459481,121.218314532183,97.2908109274099,120.455638602861
"Malik Williams",140,133,6,0.303124306373534,0.273965435280412,0.50667294606603,0.164285714285714,0.0428571428571429,23,36,23,7,0,6,7.08543639089412,20.457966202754,8.09421083548832,0.799789463158272,2,0.3,0.270676691729323,0.458646616541353,0.758646616541353,0.809797252439563,0.317136386289961,0.332240249938849,120.255149545812,110.713704094655,138.702492733778,126.711800733083,76.7075379379847,68.0306867272456,102.996029195536,120.428082621106
"Josh Sears",277,255,21,0.308221288043076,0.252459987403655,0.488388250192194,0.28158844765343,0.075812274368231,78,64,42,12,0,10,14.0968367861727,33.9226561111221,14.8444111287153,1.51339276192202,3,0.306859205776173,0.250980392156863,0.415686274509804,0.722545480285977,0.79660953823527,0.31170115544334,0.332197877962213,110.815488488489,112.575335473177,133.69702931547,124.648273091633,131.477996277318,120.343092044586,101.230835357288,120.412723928401
"Steve Brown",268,242,22,0.317705400524613,0.260929947688414,0.453530097299132,0.175373134328358,0.082089552238806,47,64,42,13,1,8,10.2930296150221,38.4202317572371,13.1334245759467,1.29836139239037,4,0.32089552238806,0.264462809917355,0.425619834710744,0.746515357098803,0.771235497823745,0.321493201537168,0.327042065820429,114.533316394949,116.039330939075,124.154556728562,120.677908481563,81.8844256378877,130.307534278555,104.410987206663,118.543881815791
"Jairus Richards",310,274,35,0.332591706451871,0.248552660584234,0.405790400475067,0.216129032258065,0.112903225806452,67,79,54,9,0,16,8.58157832889366,43.5747025827525,14.5558904334607,1.39125765497328,2,0.367741935483871,0.288321167883212,0.496350364963504,0.864092300447375,0.738382106926938,0.37149678916614,0.326709808025716,109.100395595428,121.476433919072,111.085741818935,115.53722381243,100.913983991346,179.220626324464,120.650596390474,118.423447373665
"Alec Craig",317,264,46,0.356059874763863,0.253299167803578,0.345765466963811,0.16403785488959,0.145110410094637,52,61,47,10,2,2,2.93993405653672,49.467566127053,13.3356594244185,1.12782069213642,1,0.337539432176656,0.231060606060606,0.306818181818182,0.644357613994838,0.701825341727675,0.304687706302787,0.32579902336496,111.183840665418,130.047992805991,94.6538246052111,109.817059248497,76.5918085569234,230.34575316691,98.9530853302658,118.093312628114
"Ray Zuberer",273,247,24,0.316973490625065,0.253173129314343,0.443180200304956,0.197802197802198,0.0879120879120879,54,63,34,19,0,10,9.8432993455364,36.7233999605712,14.5322787709982,1.434784863537,1,0.318681318681319,0.255060728744939,0.453441295546559,0.772122614227877,0.760153690930021,0.329830233753411,0.325241210729632,111.128516980676,115.772006761044,121.321256620917,118.943899502587,92.3569018651321,139.550126619991,107.118595827653,117.8911206717
"Ian Walters",233,219,12,0.293122262012713,0.257066150908503,0.49090652831514,0.223175965665236,0.0515021459227468,52,52,30,11,1,10,11.9774412765741,30.3615300910572,12.6383125403303,1.32020314100047,1,0.274678111587983,0.237442922374429,0.4337899543379,0.708468065925882,0.784028790327853,0.295036610478269,0.322001927077993,112.837330698405,107.060538193994,134.386411797329,122.679719583808,104.204306062424,81.7536149511965,95.8187097420854,116.716968174209
"Juremi Profar",353,330,21,0.310961811896689,0.268998544241004,0.44719483941039,0.15014164305949,0.0594900849858357,53,79,49,16,0,14,11.5763763802536,55.0400002080208,20.2306377573769,1.92250525387998,2,0.28328611898017,0.239393939393939,0.415151515151515,0.698437634131685,0.758156651307079,0.29620029484081,0.321257872810795,118.07496858937,113.576289671219,122.420270206848,118.631415746936,70.1034525803482,94.4335311511342,96.1966382099628,116.447268675785
"Juan Santana",289,275,12,0.298863227734433,0.270441719328186,0.470829651174615,0.114186851211073,0.041522491349481,33,64,47,9,4,4,11.5509439011725,44.0215908987873,17.1440264763321,1.65491153895922,2,0.262975778546713,0.232727272727273,0.338181818181818,0.601157596728531,0.769692878909047,0.259277196868933,0.319528684182842,118.7084398729,109.157379545109,128.890336020396,120.43652951919,53.3156048252579,65.9120840263972,84.2051650107191,115.820484681393
"Jonathan Lacroix",138,117,20,0.342545390955382,0.233087726084126,0.344679291792554,0.159420289855072,0.144927536231884,22,19,12,7,0,0,2.22601702849068,19.1671974430184,5.37793685825321,0.500112622080453,0,0.282608695652174,0.162393162393162,0.222222222222222,0.504830917874396,0.687224682747936,0.253045713925197,0.318975077731144,102.312174266985,125.111936772529,94.3564824933643,107.532443209557,74.4357961086934,230.055462362666,82.1813732701595,115.619817352504
"Gavin Stupienski",283,258,24,0.316196932654632,0.253812914501011,0.411372472688817,0.212014134275618,0.0848056537102474,60,68,52,5,1,10,8.03444714953993,42.2099230557877,13.931698908032,1.30766282790113,1,0.325088339222615,0.263565891472868,0.406976744186047,0.732065083408661,0.727569405343449,0.319953944175416,0.31640082002303,111.409346068554,115.488375235814,112.613842611919,113.845322680009,98.9926745550886,134.619026739426,103.911084316222,114.686718728789
"Gaige Howard",306,260,39,0.337518990238496,0.247233888511461,0.355583111530352,0.202614379084967,0.127450980392157,62,70,40,23,1,6,4.3637165609017,45.9536662190361,12.8472081638773,1.11622006916467,0,0.356209150326797,0.269230769230769,0.434615384615385,0.790824534942182,0.693102101768848,0.347381182101957,0.315576673114229,108.521530116774,123.276084516772,97.3414197979806,108.452103464713,94.6037836461647,202.31348013658,112.81859767753,114.387987819324
"Dalton Combs",243,216,20,0.329141404861502,0.277691487876597,0.385531057633998,0.123456790123457,0.0823045267489712,30,69,53,6,3,7,3.01884808827759,43.7699694922404,12.1482847988878,1.04425900193909,2,0.366255144032922,0.319444444444444,0.472222222222222,0.838477366255144,0.7146724624955,0.357704900613798,0.313952055150499,121.890673427543,120.216239136662,105.539715777832,111.827293046923,57.6438825084158,130.648781094848,116.171420182986,113.799107855503
"Will Riley",168,143,25,0.342033111944716,0.227003935711275,0.319091841960176,0.196428571428571,0.148809523809524,33,26,24,2,0,0,1.99338729093077,23.8170790283726,6.11378425401747,0.537312233391508,1,0.303571428571429,0.181818181818182,0.195804195804196,0.499375624375624,0.661124953904892,0.25896703106819,0.313263915542767,99.6417384131201,124.924831002361,87.3518790267548,103.448527599342,91.7155344910687,236.217662247381,84.104432810789,113.54967590513
"Jason Dicochea",302,292,5,0.294087742947146,0.287035953322048,0.466542376931213,0.175496688741722,0.0165562913907285,53,79,44,19,3,13,9.95925790963154,53.1337186413664,18.9049416730989,1.81658014594125,3,0.278145695364238,0.270547945205479,0.48972602739726,0.767871722761499,0.760630119878359,0.309651421582266,0.312745449033747,125.992359059594,107.413172305599,127.716688149101,119.01844800196,81.942115102195,26.281170369245,100.565145585553,113.361745852717
"Bryan Leef",136,125,9,0.284521665362184,0.237559571914057,0.476068793138228,0.389705882352941,0.0661764705882353,53,26,12,4,0,10,7.54286751464813,15.5755149439114,5.96807795231808,0.608486078379466,4,0.257352941176471,0.208,0.48,0.737352941176471,0.760590458500412,0.297717431506865,0.312583184189296,104.275058703387,103.919239747835,130.324559133711,119.01224204781,181.959696771051,105.04738391707,96.6893569868229,113.302929246067
"Justin Gideon",357,327,23,0.288789612951458,0.244947681417953,0.469090189581737,0.252100840336134,0.0644257703081232,90,77,43,13,2,19,17.8381475489949,44.1691089592602,16.4011131082582,1.68952220715721,4,0.280112044817927,0.235474006116208,0.46177370030581,0.741885745123738,0.757879802533195,0.305019060968364,0.312422436687556,107.518016021498,105.478073125941,128.414155752986,118.588096253614,117.709776886933,102.268352596513,99.0606990141105,113.24466263501
"Tucker Nathans",325,313,11,0.293685208236236,0.269800935069574,0.455905415981548,0.203076923076923,0.0338461538461538,66,89,55,21,1,12,11.6476447174814,51.3782347970589,19.5358579514692,1.88595521076716,2,0.307692307692308,0.284345047923323,0.472843450479233,0.780535758171541,0.749590624217784,0.325791891198139,0.31228817695538,118.427172249606,107.26614975434,124.80480384526,117.29105960922,94.8197525815356,53.7267987486965,105.80706783621,113.195997122261
"Nate Scantlin",351,331,18,0.312863915572212,0.277387415002557,0.402225282021313,0.148148148148148,0.0512820512820513,52,99,70,20,3,6,6.91262507017186,65.8631360375717,17.4954877435129,1.54398551458988,4,0.333333333333333,0.299093655589124,0.43202416918429,0.765357502517623,0.715089197593525,0.329407153008992,0.309142387800191,121.757202835156,114.271017672443,110.109785197871,111.892501041319,69.172659010099,81.4042405283281,106.981192367854,112.05573384483
"Wagner Lagrange",280,263,11,0.291118581814271,0.268111037672988,0.455191790079659,0.196428571428571,0.0392857142857143,55,67,33,18,1,15,9.72763323072245,42.4090067680893,16.7337876275811,1.64277528160298,2,0.278571428571429,0.254752851711027,0.501901140684411,0.780472569255839,0.74631037189393,0.314369305502695,0.30838557814193,117.685403989915,106.328710188366,124.609447664829,116.777787086299,91.7155344910687,62.3614628333085,102.097367465528,111.781410862981
"Pavin Parks",329,293,34,0.301962281102408,0.223022493114991,0.409110629321217,0.243161094224924,0.103343465045593,80,60,39,13,0,8,12.6316991186974,37.4706282670184,13.8577996416213,1.38546345535532,2,0.285714285714286,0.204778156996587,0.331058020477816,0.616772306192101,0.711072910423625,0.278284334120001,0.308330340823923,97.8941129349857,110.289283751869,111.994659535942,111.264058578683,113.535671323567,164.045627569245,90.3780917005143,111.761388832845
"Phillip Steering",249,229,19,0.30645580996857,0.250251077214733,0.405372832607884,0.21285140562249,0.0763052208835341,53,52,39,11,0,2,7.03713115955973,37.0158898038083,12.0974629312593,1.15701278754659,0,0.285140562248996,0.22707423580786,0.301310043668122,0.586450605917118,0.711828642576454,0.267419786377527,0.308285375053781,109.845903311329,111.930508868987,110.971431977619,111.382310624696,99.3836094813771,121.125586810223,86.8496246911911,111.745089960318
"Taylor Wright",256,244,9,0.293027327954157,0.270553262115837,0.445469094701524,0.203125,0.03515625,52,70,49,13,0,8,8.3019850318143,41.3772459474914,14.8980218984526,1.43774307850608,2,0.30859375,0.286885245901639,0.438524590163934,0.747118340163934,0.738496422655682,0.315420200254001,0.307808950340165,118.757400774103,107.025864296037,121.947844957384,115.55511119325,94.8422004396279,55.8064227059437,102.438665377613,111.572398918867
"Tj White",342,310,30,0.300863084837729,0.235145725853236,0.41236108934216,0.207602339181287,0.087719298245614,71,72,38,14,1,19,11.8651628498118,43.3016671520689,16.115415893114,1.6129291195084,1,0.298245614035088,0.232258064516129,0.467741935483871,0.765987549518959,0.713224174179888,0.320970554203138,0.30747456750716,103.215518405074,109.887811196119,112.884477930503,111.600674322422,96.9327392707308,139.244095640561,104.241247617004,111.451194207976
"Micah Yonamine",313,293,16,0.29691833797665,0.262578292787343,0.428486658257738,0.287539936102236,0.0511182108626198,90,80,49,20,1,10,9.5682986908698,49.0251474467856,16.7777322878554,1.56426136118059,5,0.306709265175719,0.273037542662116,0.450511945392491,0.75722121056821,0.725404996234388,0.318526255376523,0.306204573534918,115.256845573627,108.447024272989,117.298877046752,113.506650037066,134.256838174553,81.1441630825507,103.447415423058,110.990855826201
"Rodrigo Orozco",214,190,21,0.321267871292806,0.251322760298213,0.355564683092985,0.163551401869159,0.0981308411214953,35,53,36,11,1,5,2.94442952497022,34.6409259408745,9.35926122553576,0.806707765280105,2,0.345794392523364,0.278947368421053,0.426315789473684,0.772110181997049,0.676832554385792,0.337613772707357,0.304264325212126,110.316310862332,117.340494607519,97.3363749851091,105.906350636077,76.3646761268032,155.771198581076,109.646447061387,110.28756841486
"Blake Berry",299,264,28,0.317972327153714,0.254067143253638,0.365243901162353,0.140468227424749,0.0936454849498328,42,69,53,11,1,4,4.52999374830406,47.9676641327366,13.3914530328511,1.18461490506871,5,0.324414715719064,0.261363636363636,0.356060606060606,0.68047532177967,0.683216228316067,0.30475834680447,0.30346628336913,111.520937943766,116.136823733971,99.9860757128843,106.905226362762,65.5867853824851,148.651221834338,98.9760271669275,109.998299883967
"Kemuel Thomas-rivero",132,123,8,0.28317651597514,0.238856098444866,0.440522458096884,0.333333333333333,0.0606060606060606,44,26,13,9,0,4,5.7194069568295,16.6690372682183,6.3349704006318,0.655885483038972,2,0.257575757575758,0.211382113821138,0.382113821138211,0.639689578713969,0.723698974072025,0.272073637672575,0.302634857570539,104.844159662029,103.427934801089,120.593695632777,113.239702798566,155.638482772723,96.2050115334787,88.3610507670946,109.696930574305
"Alfredo Marte",150,145,5,0.2904519519394,0.265984777868345,0.42750364062696,0.206666666666667,0.0333333333333333,31,37,20,9,0,8,4.47448305354022,24.8800763811592,8.42968077304268,0.783552583167909,2,0.28,0.255172413793103,0.482758620689655,0.762758620689655,0.717955592566359,0.312868542197778,0.302537174053985,116.752097602126,106.08522901198,117.029774469145,112.341015860956,96.495859319088,52.9127563434133,101.609966246838,109.661522948033
"Gj Hill",216,199,16,0.281814206391809,0.225486776787089,0.436607360941477,0.351851851851852,0.0740740740740741,76,53,24,10,4,15,9.99504607785827,23.8887213364404,9.94834431951558,1.03975684681644,1,0.319444444444444,0.266331658291457,0.582914572864322,0.902359017308766,0.718421567333286,0.363272868231364,0.301992501705448,98.9757924585655,102.930362231278,119.521931807678,112.413928558098,164.285065148985,117.583902985363,117.979722793757,109.464093989311
"Tristan Peterson",195,179,15,0.298010572206661,0.240849506035189,0.399351042674045,0.235897435897436,0.0769230769230769,46,44,23,12,1,8,5.74240647275995,27.1467006045491,9.30135336590416,0.921601137085597,3,0.302564102564103,0.245810055865922,0.458100558659218,0.76066466122332,0.697361614880705,0.320562847186869,0.301523149352792,105.719151529651,108.84595400182,109.322957787261,109.118604338881,110.144157039158,122.106360792492,104.108837065688,109.293966486955
"Kona Quiggle",289,258,29,0.298685908693596,0.222171424854455,0.389167779384352,0.290657439446367,0.100346020761246,84,65,31,18,4,12,9.08372064340455,33.7281709315627,13.1827745364644,1.32556150101775,3,0.325259515570934,0.251937984496124,0.492248062015504,0.817507577586438,0.687853688077949,0.343467356374384,0.300778556071082,97.520542667482,109.092615197926,106.535273910686,107.63086586757,135.712448646111,159.287536397126,111.547508876844,109.024071610385
"David Vinsky",302,281,20,0.293732947853619,0.244510143244814,0.407157342091192,0.218543046357616,0.0662251655629139,66,72,45,17,2,8,9.01345243197426,42.5266448370365,15.6710003856548,1.49625259712733,1,0.304635761589404,0.256227758007117,0.416370106761566,0.72100586835097,0.700890289944811,0.309555247459287,0.300610570859047,107.325961799808,107.283586263922,111.459944173827,109.670748434489,102.041124466884,105.12468147698,100.533911223284,108.963181525581
"Will Zimmerman",163,143,20,0.313968354362275,0.2180198724549,0.338380771729894,0.288343558282209,0.122699386503067,47,30,16,11,0,3,3.25753617535845,21.0608581341078,6.27789483292026,0.580552618664225,1,0.306748466257669,0.20979020979021,0.34965034965035,0.656398815908018,0.652349126092168,0.298643935576482,0.299070736342623,95.698248719544,114.674405018237,92.6322530076422,102.075343210628,134.632061784993,194.770882245693,96.9902566764497,108.405033262687
"Chase Dawson",336,319,16,0.308455843251445,0.274737189130048,0.369332095330705,0.0892857142857143,0.0476190476190476,30,94,66,18,7,3,3.59126399771642,66.0337898491118,16.6302358864542,1.38587359920305,2,0.327380952380952,0.294670846394984,0.423197492163009,0.750578444543962,0.67778793858215,0.322279770562465,0.297267917987069,120.593905325371,112.661004868165,101.105225109616,106.055842933745,41.6888793141221,75.5896519191618,104.666440348579,107.751560488351
"Kenen Irizarry",221,200,20,0.314791891259093,0.247845039841298,0.338807255454877,0.158371040723982,0.0904977375565611,35,43,31,6,1,5,2.31176809012529,36.8251553473371,9.60703020925432,0.825054321542798,1,0.285067873303167,0.215,0.33,0.615067873303167,0.65359914671397,0.275853741439731,0.296216541059786,108.789790579958,114.975195216807,92.7490035786463,102.270938297503,73.9458854802528,143.654542108814,89.5887108363753,107.370464858042
