"batter","total_pa","total_ab","xobp","xba","xslg","k_percentage","bb_percentage","homeruns","xhomeruns","x1b","x2b","x3b","obp","ba","slg","ops","xops","woba","xwoba","xba_plus","xobp_plus","xslg_plus","xops_plus","k_percentage_plus","bb_percentage_plus","woba_plus","xwoba_plus","hard_hit_percentage","avg_exitspeed","avg_angle","p_2025_a_plus","p_2025_aa","p_2026_a_plus","p_2026_aa","p_2026_aaa","p_2026_mlb","p_2027_a_plus","p_2027_aa","p_2027_aaa","p_2027_mlb","p_2025_other","p_2026_other","p_2027_other"
"Jonathan Lacroix",158,128,0.346058299793119,0.208415713807132,0.299539853312951,0.215189873417722,0.177215189873418,2,1.76066009460269,19.1026039738185,5.24598502484658,0.567962274045093,0.39873417721519,0.2734375,0.3515625,0.75029667721519,0.64559815310607,0.366094407625227,0.320241308709402,86.1005176266945,119.191467145132,76.984855463552,95.0209078956521,98.0098460066289,263.933356805385,123.514702614392,109.391557376736,0.247191011235955,83.1793490022444,16.8343224596031,0.5658432072165,0.328044422378292,0.345300596896143,0.541048879333911,0.0560096717766733,0.0264478003914434,0.0975502884607576,0.295540972242458,0.0345198899620542,0.223102349207236,0.106112370405208,0.0311930516018292,0.349286500127495
"Dalton Combs",203,186,0.317312217065298,0.276421398194922,0.395810952232013,0.083743842364532,0.0640394088669951,5,2.98598145904916,36.3748198847455,10.85864476717,1.19493395329081,0.339901477832512,0.301075268817204,0.467741935483871,0.807643413316383,0.713123169297311,0.352508287778495,0.318184397445959,114.194966554691,109.290569588123,101.727528445561,104.95942508826,38.1417627316437,95.3763397041275,118.930951763244,108.688934946792,0.273224043715847,86.374710110017,21.4809696941892,0.425527963817855,0.533213609345729,0.342679450740296,0.399540241698631,0.0730651389788332,0.158512123536734,0.00757637847891999,0.494418976682877,0.0515352765020363,0.213367537256097,0.0412584268364162,0.0262030450455063,0.23310183108007
"Tommy Caufield",235,209,0.311803858859571,0.235760319770331,0.394446458153457,0.246808510638298,0.102127659574468,7,6.80599167702036,30.9999980681293,10.1884062826865,1.27951080416287,0.353191489361702,0.282296650717703,0.483253588516746,0.836445077878449,0.706250317013027,0.366618911692743,0.317859700526465,97.397097355362,107.39334794514,101.376839285983,103.947859827821,112.410792090707,152.102627508514,123.691662334535,108.578021392754,0.3,85.869498761485,21.2925640082544,0.39483357013935,0.575943877037112,0.331236414325743,0.371565386868567,0.106626668887515,0.169425128878612,0.0068027288859539,0.479135971718964,0.0650242011264817,0.252705709161337,0.0292225528235385,0.0211464010395638,0.196331389107263
"David Vinsky",276,249,0.303937954870013,0.244525604594874,0.411091387670493,0.282608695652174,0.0833333333333333,9,8.29932883792298,37.7373641570606,13.1234716262201,1.72671092292003,0.27536231884058,0.21285140562249,0.357429718875502,0.632792037716082,0.715029342540506,0.283623460531692,0.315593968030551,101.018204165173,104.684126298097,105.654759165082,105.239980897323,128.716255561135,124.111518973961,95.6902554433411,107.804067503651,0.395209580838323,89.312000803105,18.9736146443038,0.508809206472042,0.221485660927367,0.344008004780454,0.509247121522734,0.00701913089045133,0.0574455705543329,0.0188996497243751,0.388106343341135,0.0103072934181995,0.0572973835613178,0.269705132600591,0.0822801722520272,0.525389329954973
"Brian Fuentes",197,165,0.324671486284308,0.205819895745507,0.340357149362233,0.263959390862944,0.152284263959391,4,4.14636924922075,21.045626543024,7.77703491243038,0.991252093333539,0.350253807106599,0.236363636363636,0.357575757575758,0.707829564682357,0.665028635646541,0.335767365780994,0.315065363384788,85.02813553665,111.825293060596,87.4753247684293,97.8807396392271,120.222289458116,226.802775789979,113.28281849777,107.62350090008,0.296875,83.6786809672293,27.3792899246285,0.554076949247568,0.295365999927086,0.352957378060239,0.536230592194669,0.0264426416710905,0.0384633870651897,0.0514451383674197,0.354643561875989,0.0236401505630474,0.141893969529247,0.150557050825347,0.0459060010088116,0.428377179664297
"Ramon Jimenez",145,127,0.317188190782885,0.236159745382033,0.371187715957865,0.317241379310345,0.110344827586207,3,3.09051224049845,19.8092343294277,6.30806664554893,0.784474448043129,0.324137931034483,0.244094488188976,0.354330708661417,0.6784686396959,0.688375906740749,0.315297853923138,0.314991797833729,97.5621077151509,109.247851714937,95.3991008101582,101.317055071023,144.489971759874,164.340769951727,106.376715544203,107.598371567978,0.32967032967033,86.0756571231991,20.9930217869117,0.54389258218199,0.262734782443185,0.352182403158575,0.531531611714778,0.0162282775400405,0.0422962810212559,0.0390791900263595,0.365301271002727,0.017509601605305,0.102412914207758,0.193372635374825,0.0577614265653501,0.475697023157851
"Tj Reeves",151,140,0.288269170566343,0.232347462539412,0.436192617559981,0.291390728476821,0.0728476821192053,6,6.57088331052368,18.1040787448639,6.88169362895168,0.971989071178449,0.33112582781457,0.278571428571429,0.492857142857143,0.823982970671712,0.724461788126324,0.356543589135207,0.313950919949519,95.9871807574225,99.2873899948457,112.106036127486,106.628274124199,132.716098449179,108.494837778562,120.29240126002,107.242817023026,0.357142857142857,87.7548555750639,24.036049440887,0.390216022822021,0.577826029989986,0.327748799439553,0.355345493937749,0.080310543607292,0.212789370397246,0.00453707075043221,0.523507825672766,0.0573812673887713,0.209289170023182,0.031957947187993,0.0238057926181592,0.205284666164849
"Peyton Isaacson",183,168,0.309836765219245,0.277976952590011,0.399004904495674,0.153005464480874,0.0546448087431694,2,2.85652928151234,33.1774014461468,9.56928653931074,1.09691076815189,0.295081967213115,0.261904761904762,0.369047619047619,0.664129586260734,0.708841669714919,0.295505292471047,0.312933226395558,114.837595827537,106.715829801109,102.548407372542,104.329262229961,69.6874893496185,81.3846026058759,99.6990053939984,106.895182037244,0.281879194630872,86.4690311993766,19.0672306306626,0.52630848756557,0.266231773047802,0.351209423399299,0.509902153269247,0.0114331671725961,0.0609639217770525,0.0209639486520492,0.405430986630703,0.014447413470155,0.079842123075416,0.207459739386628,0.0664913343818057,0.479315528171677
"Marc-antoine Lebreux",173,142,0.336014093768891,0.191059424098719,0.275817188978593,0.294797687861272,0.179190751445087,3,1.91260480755038,19.5134209051194,5.11103682840564,0.593375680942669,0.352601156069364,0.211267605633803,0.316901408450704,0.669502564520068,0.611831282747484,0.330160633380453,0.309431610987408,78.930302383922,115.731981697011,70.8878841764531,90.0510072495137,134.267823720064,266.875636175222,111.391191991964,105.69906163549,0.290322580645161,83.2663351401949,13.7941848069325,0.558622635869319,0.216680804989826,0.338869144895934,0.568279890697816,0.0167890244286119,0.0219296918557372,0.0933226253333152,0.288265759675177,0.0159347155875845,0.110113726563901,0.224696559140854,0.0541322481219009,0.492363172840022
"Chris Kwitzer",284,272,0.288726414863008,0.264699639048141,0.426805200523874,0.211267605633803,0.0352112676056338,7,8.49993928952512,46.7972856612622,14.8092588877899,1.89181798251712,0.309859154929577,0.286764705882353,0.430147058823529,0.740006213753107,0.715531615386882,0.323384897953502,0.308953910639688,109.352483655502,99.4448768073159,109.693372384389,105.313906793245,96.2234196502529,52.441486890406,109.105161588816,105.535883483342,0.308333333333333,85.7631750795715,18.3046850264391,0.490387212293181,0.418068069010257,0.357973607674483,0.448271343377223,0.0299633670711404,0.12059120541915,0.0101176410653813,0.490232271925535,0.0293636281264129,0.131540566655269,0.091544718696562,0.0432004764580036,0.338745892227401
"Brennen Dorighi",150,137,0.299406172880186,0.232926466657138,0.387358314071755,0.306666666666667,0.0866666666666667,4,4.16214889853418,19.9668605920185,6.89311648275039,0.888799958724828,0.3,0.233576642335766,0.401459854014599,0.701459854014599,0.686764486951941,0.31244473297717,0.308248025331813,96.2263784327488,103.123262869963,99.5551125888526,101.079881884271,139.673639367878,129.075979732919,105.414115794455,105.294759396419,0.37,87.0199742574994,20.7694030851259,0.517668931166963,0.341088348983424,0.357899485770755,0.479286730224452,0.0183651410720023,0.0892535659038707,0.0139667250449946,0.455182708411368,0.0208190429338092,0.101226178845573,0.141242719849613,0.0551950770289191,0.408805344764255
"Chase Dawson",255,233,0.310811082091115,0.262904832331478,0.365957989864257,0.117647058823529,0.0705882352941176,3,2.91066796431186,44.4059799893006,12.6009741470422,1.33920383257978,0.294117647058824,0.244635193133047,0.373390557939914,0.667508204998738,0.676769071955372,0.297382161706551,0.30683770921344,108.611014672565,107.051409839189,94.055006850782,99.6087292745582,53.5832376091604,105.129757248531,100.332232618017,104.813008065823,0.20873786407767,86.6803793421807,23.0303437485579,0.525587210229471,0.275025220203933,0.351072834357256,0.506495151181883,0.0117677696539466,0.0653345498474632,0.0192202166564995,0.414678588333113,0.0148471194042931,0.0814126267254204,0.199387569566596,0.0653296949594512,0.469841448880674
"Christian Kuzemka",210,195,0.303182066768827,0.259837097545916,0.378051572948093,0.176190476190476,0.0619047619047619,5,3.59750213383431,35.9826213551893,9.91690476293832,1.17120576949166,0.261904761904762,0.215384615384615,0.343589743589744,0.605494505494506,0.68123363971692,0.269388264863989,0.305492172293472,107.34367475777,104.423778802222,97.1631833937306,100.265836609861,80.247277276576,92.1971283806566,90.8875162511217,104.353384728108,0.281609195402299,83.2513019600072,19.0577381901191,0.484813761078701,0.183216675877241,0.335147339794087,0.51300973556279,0.00461246264228837,0.0515311961068236,0.0186812656264946,0.365883225045253,0.00755330614576015,0.0441611011366164,0.331969563044058,0.0956992658940118,0.563721102045876
"Luis Curbelo",184,172,0.27423494742024,0.235228083286768,0.44009620726678,0.206521739130435,0.0543478260869565,6,8.1056889128954,22.6283376182593,8.53015700246316,1.19504679170627,0.239130434782609,0.197674418604651,0.372093023255814,0.611223458038423,0.714331154687019,0.263086223422847,0.304003041505921,97.1772202842073,94.4536390111931,113.10929925272,105.137219693003,94.0618790639066,80.9422949830179,88.761303016903,103.844711013763,0.361344537815126,86.885870944651,21.1027287911182,0.482314950457587,0.214848027423288,0.335848148811082,0.476765840907754,0.00428619723832628,0.0840685285806116,0.00895633414122751,0.419969833079985,0.00764298991021818,0.039480029377965,0.302837022119125,0.0990312844622262,0.523950813490604
"Steve Brown",139,124,0.290572685903859,0.253141962424487,0.402286617029322,0.194244604316547,0.0647482014388489,2,3.38718430116313,20.4995104409952,6.67343292944579,0.829475669032208,0.244604316546763,0.201612903225806,0.282258064516129,0.526862381062892,0.692859302933181,0.239962126210699,0.300400277109275,104.577786384933,100.080780509779,103.391841601014,101.976933626455,88.4701656928224,96.4319715768904,80.9595832121343,102.614039025197,0.277227722772277,83.2618310080218,26.5268286153718,0.36896870153106,0.0817196451860494,0.302424534625971,0.533118031710632,0.00155263364926976,0.023878923739197,0.0323695348099576,0.256230087386822,0.00308202987664719,0.0218738804364915,0.549311653282891,0.13902587627493,0.686444467490082
"Luis Atiles",150,133,0.320317409696431,0.240959484620035,0.301148677599745,0.153333333333333,0.106666666666667,2,0.572680046361692,25.6756199236548,5.31150044167998,0.487811042768176,0.313333333333333,0.233082706766917,0.300751879699248,0.614085213032581,0.621466087296176,0.294302849513204,0.299079690915487,99.5449717963475,110.325635988705,77.3983400260075,91.4690842238812,69.8368196839391,158.86274428667,99.2933193707888,102.16293863165,0.117117117117117,82.0943429984179,17.156911369249,0.505517973923994,0.156137766813622,0.327771195362721,0.565692029512004,0.0068141393534418,0.0219701086535878,0.068482227207799,0.281143894411332,0.00867513702542246,0.0620682927175257,0.338344259262384,0.0777525271182456,0.579630448637921
"Tyler Depreta-johnson",229,201,0.316208421736056,0.230904122276403,0.294736232083216,0.139737991266376,0.11353711790393,1,0.80728175184322,36.0013280754831,8.79782868482148,0.805290065409143,0.318777292576419,0.233830845771144,0.308457711442786,0.627235004019205,0.610944653819272,0.300366125842439,0.295205519537338,95.3909092887962,108.910393806184,75.7502748827621,89.9205107706748,63.6447189069504,169.095169955789,101.338976876273,100.839556453667,0.121387283236994,84.0215537998001,23.8749014042678,0.520122821801216,0.173418814844636,0.331832106140366,0.563942783189481,0.00825805437179366,0.0237998147401596,0.0665742304659918,0.293011535449183,0.0100539952569919,0.0706022989483886,0.306458363354147,0.0721672415581992,0.559757939879445
"Ed Johnson",146,134,0.300755683589107,0.238136789582162,0.330358369424986,0.157534246575342,0.0821917808219178,2,1.4789876568759,23.2256952535186,6.49056505891966,0.715081834695536,0.363013698630137,0.305970149253731,0.455223880597015,0.818237579227152,0.631114053014093,0.365966108059339,0.293258785987932,98.3788624880632,103.588069411001,84.905534405754,92.8890982952535,71.7501572095264,122.411361179797,123.471416286067,100.174569742161,0.204724409448819,79.5711469949435,20.7183690156887,0.436168436718846,0.524584701926917,0.345666241650203,0.416418276305757,0.0960951978360705,0.118253046649165,0.0123522843414305,0.446041000353815,0.058368006906844,0.25495166619267,0.0392468613542375,0.0235672375588044,0.228287042205241
"Jamey Smart",193,171,0.297448872245694,0.253845803177889,0.355658616446157,0.181347150259067,0.0725388601036269,1,2.1515741510773,31.2814119311692,8.99402390670297,0.980622354469546,0.248704663212435,0.198830409356725,0.257309941520468,0.506014604732903,0.653107488691852,0.236787368313289,0.293050384581899,104.868556462139,102.44911769151,91.4079608394149,96.1261525151125,82.5959232576437,108.034897345209,79.8884680314492,100.103381691946,0.218390804597701,84.0156862894321,23.4278204625636,0.329826974361692,0.0606119497070564,0.290262460319541,0.544352921173586,0.00120948013145822,0.0164237731634081,0.0465483807190366,0.217076118269441,0.00239889031758462,0.0186788978469434,0.609561075931251,0.147751365212006,0.715297712846994
"Alec Olund",127,118,0.27568562310529,0.245865035037049,0.404193917117987,0.267716535433071,0.047244094488189,3,3.64891559016728,18.4220823012237,6.14609117091268,0.794985072068101,0.275590551181102,0.245762711864407,0.372881355932203,0.648471907113306,0.679879540223277,0.284655653477922,0.29297426716652,101.571548499386,94.953289397721,103.882037546654,100.066536530318,121.933509205097,70.3624359537415,96.0385016938678,100.07738066589,0.315217391304348,86.8706159984505,22.5235797285852,0.514032409584828,0.253153818469412,0.348954007980054,0.496061371680299,0.00850261935229477,0.0701054374627348,0.0152905652598676,0.415298828213438,0.0120417196121114,0.0633167383424751,0.23281377194576,0.0763765635246178,0.494052148572107
"Anthony Quirion",139,120,0.299217147189608,0.204926528827963,0.324709641965949,0.287769784172662,0.122302158273381,0,2.38938741323936,15.7259452974042,5.74589016058361,0.729960588128334,0.258992805755396,0.158333333333333,0.2,0.458992805755396,0.623926789155558,0.235399592634129,0.292437695378578,84.6590685760738,103.058157512278,83.4537527407193,91.8312570764738,131.066912137515,182.149279645237,79.4202535579783,99.8940925580441,0.363636363636364,84.9210082879094,25.9571075108509,0.241228228233143,0.0287775213367525,0.261240730460109,0.562709744738946,0.000688362441674467,0.00676012659702596,0.103521437282169,0.139159437608581,0.00129674439309276,0.0122820949280426,0.729994250430105,0.168601035762245,0.743740285788114
"Wagner Lagrange",162,157,0.268725140005807,0.245436131725737,0.408391247688004,0.185185185185185,0.0308641975308642,5,4.88930779001419,23.853561196971,8.66517755187776,1.12542614207777,0.246913580246914,0.222929936305732,0.388535031847134,0.635448612094047,0.677116387693811,0.272851202787637,0.291758293440609,101.394360338085,92.5559182230888,104.960795126627,99.6598481580837,84.3439851255303,45.9672292496151,92.0558590034351,99.6620149526325,0.299270072992701,87.2154573205157,27.5390200994969,0.496321636820144,0.257364748893025,0.341572957522492,0.46625668252757,0.00599786703148608,0.0999583932511319,0.00793566716518819,0.450384119223794,0.00985795278362357,0.0484514639357053,0.246313614286831,0.08621409966732,0.483370796891689
"Jonathan Sierra",231,216,0.288599301170604,0.266974252640785,0.370225250141122,0.16017316017316,0.038961038961039,3,2.74088887667005,42.1002737471656,11.5710030630854,1.25427288348859,0.246753246753247,0.222222222222222,0.300925925925926,0.547679172679173,0.658824551311726,0.24565565397529,0.290901820928565,110.292170035909,99.4010955499356,95.1517370922054,96.9676054808981,72.9520702514327,58.0261647150985,82.8804931578282,99.3694516280555,0.263157894736842,85.4445369479475,18.499934849062,0.405313758843797,0.10483791963505,0.312853703982865,0.527111860521236,0.00205287988994696,0.0307565199182797,0.0264406876443141,0.288011520996761,0.00392605050851225,0.0262284358472639,0.489848321521153,0.127225035687672,0.655393305003149
"Henry Kusiak",176,163,0.287018817223308,0.236290256633756,0.354236880127853,0.255681818181818,0.0681818181818182,3,3.41014047179688,26.9655483155579,7.28436787374773,0.855255170199731,0.329545454545455,0.282208588957055,0.417177914110429,0.746723368655884,0.641255697351161,0.332849391501271,0.289630123492403,97.6160244094545,98.8567358261833,91.0425598292942,94.3817733405996,116.452206735817,101.545788251422,112.298338216483,98.9350511954119,0.211267605633803,82.7632070968928,19.4884589289085,0.502963804096845,0.407022882312069,0.361408235724108,0.469504767902862,0.0368920623818899,0.0921516802055671,0.0160733732050075,0.454780488048599,0.0325132645511829,0.154503071739797,0.0900133135910856,0.0400432537855729,0.342129802455413
"Jack-thomas Wold",126,121,0.274471563515207,0.244491049610877,0.385932944727575,0.206349206349206,0.0396825396825397,6,3.1637051522133,19.543582691706,6.12890446551306,0.747224693483782,0.293650793650794,0.264462809917355,0.479338842975207,0.772989636626,0.660404508242783,0.32813437079779,0.289440142002739,101.003928840369,94.5351357402879,99.1887778533235,97.2001478779026,93.9832977113052,59.1007233209337,110.707561717631,98.8701552233376,0.28125,86.6750435105088,21.2908439385875,0.427681608505181,0.516467661162708,0.331665431472462,0.368589623219397,0.0362852121629092,0.228511804486275,0.00359236962828277,0.565342281963959,0.0359532523516611,0.134253358798258,0.0558507303321101,0.034947928658957,0.26085873725784
"Taylor Wright",168,153,0.289951098670932,0.246482252135403,0.351908768735813,0.226190476190476,0.0654761904761905,2,2.16683139128871,26.7821411766782,7.89586115150286,0.8669508572469,0.244047619047619,0.196078431372549,0.26797385620915,0.512021475256769,0.641859867406746,0.237425115936645,0.288716935011314,101.826532687889,99.8666897213326,90.4442110051331,94.4706967474105,103.020153260469,97.5161934795406,80.1036344103975,98.6231142047488,0.275590551181102,85.0734052486086,21.913326189092,0.341362832879061,0.0672934669047723,0.29493542814756,0.536817310290905,0.00128034302091632,0.019448681441159,0.0384174755551043,0.232501921425312,0.00258380466477725,0.0191555881883779,0.591343700216167,0.14751823709946,0.707341210166429
"Nick  Gotta",146,132,0.305228519791671,0.239116393102909,0.301311774406601,0.171232876712329,0.089041095890411,1,0.615048074709948,25.0833662936009,5.36525293458889,0.499696586684272,0.273972602739726,0.204545454545455,0.265151515151515,0.539124117891241,0.606540294198272,0.259018092962549,0.288145344672806,98.7835554388228,105.128630378914,77.4402576004587,89.2722650347276,77.9893013147027,132.61230794478,87.3887774783139,98.4278640742679,0.0967741935483871,80.5329144391181,22.2196050765851,0.388724334201409,0.081381260341535,0.301752458615977,0.560041198170842,0.00212775705587722,0.0162802480640284,0.0612421895989989,0.22869462041953,0.00359502694157643,0.0279568656855374,0.529894405457056,0.119798338093275,0.678511297354357
"Ethan Wilder",156,141,0.298667675342699,0.245334449315327,0.322014952625512,0.237179487179487,0.0769230769230769,0,0.992490931607295,26.4323974502862,6.50005977122092,0.667209200346648,0.307692307692308,0.25531914893617,0.283687943262411,0.591380250954719,0.620682627968211,0.283004714127242,0.287433757293282,101.352353389521,102.868905135938,82.7611895739209,91.353772529936,108.025180949237,114.564479052887,95.4814997875661,98.1847922108362,0.258333333333333,85.1265773389068,16.3282148586521,0.474809365201207,0.125591664129221,0.320175650085093,0.569637382782426,0.00501441130682177,0.0175681468210061,0.079814739496671,0.251140934330338,0.00669132415867586,0.0496352774662971,0.399598970669572,0.0876044090046524,0.612717724548018
"Jr Disarcina",228,206,0.295202061595862,0.239349854581828,0.327944535159456,0.258771929824561,0.0789473684210526,2,2.4839225919545,36.9915145159789,8.86252944871849,0.96810348720471,0.263157894736842,0.203883495145631,0.271844660194175,0.535002554931017,0.623146596755319,0.251911195399687,0.287181823087748,98.8800028410539,101.675257743892,84.2851539121754,91.7164262179167,117.859621320149,117.579333764805,84.9910179914046,98.098733746952,0.198757763975155,80.7598637300392,16.066871059588,0.381481557462379,0.0814978558274312,0.303139850378658,0.548866560841087,0.00191845628446873,0.0186852610878708,0.0487802549970306,0.238184703827737,0.00343473685780277,0.0254566943824054,0.53702058671019,0.127389871407916,0.684143609935025
"Casey Dana",135,127,0.270290471150572,0.240072548073443,0.390943895003347,0.244444444444444,0.0444444444444444,3,3.62942093479425,19.4395990200774,6.56798904519603,0.852204605259532,0.259259259259259,0.228346456692913,0.37007874015748,0.62933799941674,0.661234366153919,0.273922759783145,0.286776026171656,99.1785613450015,93.0950589280627,100.476644153746,97.3222886426511,111.3340603657,66.1928101194457,92.4173860873725,97.9601171618247,0.318965517241379,82.449352766576,24.0070662508958,0.500143739911712,0.230874272022078,0.343259287428143,0.489998357159836,0.00609411646861467,0.0736387530709788,0.0125228647243807,0.413450776436071,0.00961650031611092,0.0505128632243883,0.268981988066209,0.0870094858724283,0.513896995299049
"Jeissy De la cruz",204,184,0.301459209495993,0.225530862702079,0.291152585619833,0.191176470588235,0.0980392156862745,1,0.987100383323225,32.1476724479491,7.61271594492341,0.75018996098679,0.308823529411765,0.233695652173913,0.282608695652174,0.591432225063939,0.592611795115826,0.286598885197548,0.284406581399757,93.1711129872564,103.830382007077,74.8292404963035,87.2222303156531,87.0727611148857,146.013551734071,96.6941186138786,97.1507360899049,0.189189189189189,83.0345358348769,16.2551939066049,0.475476633020621,0.125382294425459,0.318841243686624,0.572003582356361,0.00501482434086158,0.0173564260080368,0.0813267543529216,0.250612447095125,0.00667626890768552,0.0502787973068717,0.39914107255392,0.0867839236081168,0.611105732337396
"Kyle Novak",196,184,0.293135887331577,0.24703605389668,0.320477352153,0.0663265306122449,0.0612244897959184,4,1.21200218392585,35.1502032234382,8.3076646918649,0.784763817760197,0.321428571428571,0.277173913043478,0.391304347826087,0.712732919254658,0.613613239484577,0.322072601028763,0.284173058850922,102.055318787735,100.963613659398,82.3660102719755,90.3132805323208,30.208917121491,91.1839731237263,108.66241250272,97.0709668827324,0.1625,82.4760968277379,21.277709304629,0.526793910153477,0.342542394115243,0.358126232041639,0.498977083649522,0.0235314149524524,0.0711644177425143,0.0211906001737979,0.429295530030975,0.0236155355722786,0.125528865222687,0.13066369573128,0.0482008516138722,0.400369469000261
"Emmanuel Sanchez",168,159,0.278700188338096,0.237871897111951,0.353267248086221,0.220238095238095,0.0535714285714286,2,2.83317783873368,26.0944198682753,7.93974057887426,0.954293354916865,0.279761904761905,0.238993710691824,0.352201257861635,0.63196316262354,0.631967436424317,0.284056754403987,0.2836891632744,98.269430342166,95.9915839657684,90.7933543170653,93.0147016075189,100.30909659572,79.7859764832605,95.8364422264945,96.9056724960191,0.358333333333333,85.5582919364252,15.758084266514,0.510022239431539,0.215976477793612,0.343727409327385,0.515559523066047,0.00712585030287171,0.0524286184077976,0.0216767229748275,0.378050611621516,0.01026857399426,0.0586939621772058,0.274001282774849,0.0811585988958986,0.53131012923219
"Chris Davis",140,123,0.299089614222891,0.202215821066705,0.282444975120322,0.271428571428571,0.121428571428571,0,1.37392628718358,18.252111003399,4.7466103142002,0.499898386421947,0.3,0.203252032520325,0.268292682926829,0.568292682926829,0.581534589343213,0.279308211082056,0.282689815710918,83.5392233536786,103.014231845933,72.5912940984417,85.5918567707528,123.624183912563,180.848213362057,94.2343557044289,96.5643043359571,0.142857142857143,79.8077615762276,22.1288391695369,0.438416075041919,0.100456480027874,0.309901430990496,0.573132246208742,0.00357414050659226,0.0147828155372676,0.0858737180524211,0.228531185992253,0.00509199860913177,0.0395897765520547,0.461127444930207,0.0986093667569016,0.640913320794139
"Liam Mcarthur",263,234,0.306319698088634,0.224624276056884,0.270697592750224,0.140684410646388,0.106463878326996,2,0.474810833066404,43.3967333340609,8.02434925332486,0.666187176858724,0.330798479087452,0.252136752136752,0.324786324786325,0.655584803873777,0.577017290838858,0.311853866336675,0.282488824549711,92.7965847043411,105.504460527215,69.5720947370392,84.9269883800142,64.0757727303458,158.560723860269,105.214766348341,96.4956475588786,0.0985221674876847,78.4917423776311,19.9180963212703,0.543187500003233,0.212875493020469,0.340556363558945,0.557651584346392,0.0125439005481191,0.0278276305488879,0.0631372574097512,0.315414776500481,0.0137230392570837,0.0919403805375202,0.243937006976299,0.0614205209976556,0.515784546295164
"Antonio Valdez",214,195,0.288592409793852,0.239788593312228,0.328564608195996,0.200934579439252,0.0700934579439252,3,2.1190694572152,34.6297585263221,9.06578089400489,0.944166818342163,0.271028037383178,0.220512820512821,0.348717948717949,0.619745986101126,0.617157017989848,0.276916558841238,0.28241014574167,99.0612542020967,99.398721980782,84.4445191270771,90.8348635779536,91.5171651689165,104.392866426696,93.4274484992687,96.4687715840745,0.188571428571429,84.5308465392099,21.1456166549875,0.499268559142432,0.201163666467941,0.339566105894852,0.514291552817633,0.00580623436213557,0.0526293863478573,0.0199125251332348,0.374151798717021,0.00890988860674588,0.0514352606467245,0.299567774389627,0.0877067205775219,0.545590526896273
"Jackie Urbaez",175,149,0.290754564512648,0.193839253622238,0.299447986136631,0.262857142857143,0.125714285714286,3,2.90930640234718,19.6361761661727,5.66535050478401,0.671215716409489,0.314285714285714,0.221476510067114,0.348993288590604,0.663279002876318,0.590202550649279,0.307482229578859,0.280229845217617,80.0787031283611,100.143424226855,76.9612446444485,86.8676311033529,119.720262315324,187.231091480718,103.739842386562,95.724000489937,0.170542635658915,78.4972332181902,24.5064593178801,0.537550801051014,0.24311609564481,0.348087660947849,0.53372342852767,0.0126847730143734,0.0419871818812594,0.0364670554038365,0.362915137558935,0.0148282622662539,0.0885615203581322,0.219333103304175,0.0635169556288477,0.497228024412842
"Austin White",257,225,0.303350601675886,0.222049353914234,0.268695443289979,0.136186770428016,0.108949416342412,1,0.497442575340664,41.1126776102728,7.69892650665761,0.652057938431541,0.326848249027237,0.248888888888889,0.32,0.646848249027237,0.572046044965865,0.30746846102282,0.279384203562874,91.7328351180898,104.481826601826,69.05752151712,84.195306769787,62.0272886720826,162.262530642999,103.735197084506,95.4351368890239,0.0634920634920635,78.8545006939396,20.4537433953323,0.537218690286267,0.200607790356449,0.338020884618238,0.559682759294766,0.0110139661937984,0.0266722890753549,0.0637993199341421,0.309375227858131,0.0124816626639715,0.0848163005641598,0.262173519357285,0.0646101008178424,0.529527488979595
"Brett Milazzo",131,123,0.284658198920171,0.246261984215792,0.326684768780348,0.152671755725191,0.0534351145038168,2,1.04249075638657,23.0438251144655,5.64328614310006,0.560622044590294,0.282442748091603,0.24390243902439,0.32520325203252,0.607646000124123,0.611342967700519,0.27771034988436,0.279236704042086,101.735535797354,98.0436775666682,83.9613808598056,89.9791357008134,69.5354991874601,79.5829587313947,93.6952615622029,95.3847523763064,0.141509433962264,82.5313003355257,20.9230910770893,0.491797693769566,0.169761444259576,0.333664650266414,0.536036960045853,0.00533905649823948,0.0360654564066697,0.0324273971598494,0.329984660126038,0.00795505546368841,0.0505717530770747,0.338440861970858,0.0888938767828243,0.57906113417335
"Jaxon Hallmark",274,257,0.281317933708168,0.237669703642171,0.320981269882016,0.178832116788321,0.0583941605839416,2,2.36252048898965,45.6502026793032,11.8132702788189,1.2551203889262,0.284671532846715,0.24124513618677,0.334630350194553,0.619301883041268,0.602299203590184,0.281505749886888,0.276294681509798,98.1859003525566,96.8932034658865,82.4955223656244,88.6480496801616,81.4504323511508,86.9686556313886,94.9757719793269,94.3797838794517,0.232227488151659,82.7696099596797,20.9580361073388,0.503145379758435,0.188099738789027,0.338119401831521,0.530948853882786,0.00625720128361653,0.040478638078877,0.0295227346427729,0.346237559211841,0.00904833718064463,0.0555915005257245,0.308754881452539,0.084195904923199,0.559599868439017
